UniqueCount	AmbigCount
0	0
0	84
0	22
0	1000
0	35
0	281
0	80
0	2
0	0
0	13
0	0
0	195
0	0
0	24
0	6995
0	0
0	195
0	22
0	10
0	0
0	1
0	0
0	1
0	174
0	1563
0	1
0	179
0	3
0	12
0	58
0	2
0	1
0	0
0	213
0	224
0	26
0	0
0	0
0	33
0	7
0	0
0	26
0	9
0	0
0	295
0	219
0	6
0	0
0	284
0	2026
0	2
0	66
0	0
0	47
0	87
0	4
0	0
0	13
0	2816
0	9
0	29
0	1
0	5
0	62
0	7449
0	236
0	145
0	4
0	46
0	0
0	368
0	0
0	40
0	909
0	22
0	638
0	22
0	1398
0	1704
0	0
0	0
0	0
0	1
0	1
0	111
0	0
0	4
0	175
0	629
0	0
0	0
0	88
0	1
0	3
0	1
0	0
0	30
0	24
0	717
0	612
0	219
0	1451
0	629
0	0
0	384
0	0
0	34
0	7
0	291
0	3
0	145
0	0
0	0
0	0
0	2
0	208
0	3022
0	1
0	359
0	689
0	0
0	216
0	31
0	942
0	3049
0	335
0	91
0	0
0	218
0	251
0	275
0	167
0	78
0	153
0	210
0	0
0	212
0	37
0	52
0	0
0	1
0	5
0	24
0	2662
0	0
0	6
0	123
0	0
0	56
0	49
0	2
0	50
0	23
0	68
0	358
0	41
0	28
0	3025
0	24
0	82
0	0
0	35
0	0
0	0
0	50
0	0
0	340
0	333
0	24
0	40
0	240
0	8
0	54
0	63
0	453
0	26
0	147
0	16
0	4
0	7
0	2
0	2860
0	69
0	0
0	365
0	3
0	3852
0	25
0	0
0	0
0	1
0	418
0	9
0	0
0	1041
0	185
0	8
0	21
0	0
0	8
0	0
0	0
0	102
0	6
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	1624
0	120
0	3504
0	548
0	87
0	0
0	115
0	122
0	0
0	9
0	28
0	1059
0	26
0	571
0	953
0	0
0	14
0	265
0	0
0	0
0	27
0	35
0	0
0	4056
0	968
0	0
0	0
0	4
0	0
0	1787
0	0
0	11
0	75
0	81
0	472
0	172
0	1774
0	0
0	0
0	0
0	4647
0	387
0	0
0	4
0	42
0	82
0	0
0	216
0	0
0	6
0	264
0	5
0	1289
0	24
0	41
0	23
0	33
0	0
0	723
0	1515
0	0
0	25
0	429
0	24
0	1365
0	652
0	200
0	24
0	15
0	0
0	17
0	10
0	6
0	10
0	6
0	111
0	38
0	0
0	14
0	874
0	0
0	12
0	127
0	83
0	1325
0	666
0	2698
0	19
0	2
0	899
0	0
0	0
0	0
0	30
0	76
0	269
0	314
0	109
0	0
0	313
0	450
0	19
0	179
0	19
0	141
0	0
0	12
0	0
0	6
0	220
0	0
0	0
0	332
0	40
0	0
0	14
0	4
0	6634
0	0
0	75
0	0
0	0
0	2
0	225
0	25
0	0
0	1
0	45
0	0
0	1
0	7
0	0
0	0
0	585
0	10
0	0
0	2085
0	2
0	0
0	0
0	0
0	36
0	0
0	432
0	714
0	0
0	40
0	110
0	1
0	222
0	21
0	0
0	2
0	41
0	0
0	0
0	2471
0	29
0	0
0	1
0	0
0	0
0	139
0	5
0	0
0	1378
0	4425
0	2
0	0
0	438
0	73
0	260
0	1
0	2
0	1
0	0
0	0
0	864
0	0
0	128
0	57
0	1
0	84
0	14
0	66
0	0
0	6
0	479
0	2119
0	265
0	605
0	32
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	64
0	2987
0	6750
0	5
0	0
0	143
0	5008
0	629
0	6
0	0
0	212
0	0
0	30
0	0
0	344
0	2
0	512
0	65
0	110
0	56
0	68
0	4302
0	107
0	312
0	184
0	1
0	1
0	423
0	877
0	3
0	762
0	279
0	111
0	35
0	0
0	42
0	10
0	0
0	389
0	30
0	2
0	101
0	0
0	172
0	1
0	459
0	336
0	5
0	15
0	0
0	0
0	0
0	0
0	266
0	1
0	1
0	423
0	192
0	65
0	297
0	1
0	1929
0	1806
0	186
0	47
0	265
0	1
0	131
0	191
0	0
0	0
0	160
0	0
0	2
0	4
0	127
0	5
0	40
0	0
0	1
0	13
0	0
0	130
0	797
0	231
0	0
0	14
0	0
0	101
0	63
0	0
0	0
0	6723
0	50
0	0
0	0
0	5
0	2494
0	321
0	0
0	5
0	47
0	6
0	0
0	2560
0	0
0	45
0	32
0	1500
0	38
0	39
0	0
0	5325
0	264
0	0
0	0
0	0
0	107
0	15155
0	44
0	0
0	187
0	0
0	581
0	0
0	187
0	176
0	0
0	791
0	107
0	0
0	0
0	7
0	753
0	19
0	2330
0	1
0	0
0	50
0	140
0	32
0	16
0	16
0	0
0	0
0	26
0	34
0	1374
0	563
0	317
0	66
0	47
0	48
0	10
0	0
0	99
0	144
0	0
0	42
0	1751
0	62
0	15
0	213
0	263
0	10
0	0
0	0
0	0
0	0
0	234
0	282
0	0
0	0
0	49
0	0
0	0
0	83
0	0
0	0
0	91
0	0
0	500
0	79
0	0
0	0
0	0
0	513
0	125
0	1
0	487
0	487
0	3
0	512
0	21
0	5
0	6
0	1675
0	0
0	57
0	42
0	5121
0	93
0	166
0	0
0	10
0	272
0	1
0	0
0	227
0	880
0	0
0	5
0	137
0	0
0	392
0	0
0	1
0	290
0	0
0	6
0	197
0	0
0	120
0	0
0	66
0	611
0	25
0	32
0	0
0	52
0	7
0	212
0	236
0	31
0	2
0	0
0	510
0	0
0	402
0	0
0	0
0	32
0	9
0	6
0	1
0	0
0	0
0	158
0	138
0	42
0	5
0	141
0	2109
0	2402
0	2
0	432
0	0
0	6910
0	13
0	6
0	220
0	1
0	865
0	0
0	45
0	0
0	156
0	22
0	45
0	33
0	0
0	0
0	0
0	1
0	1
0	890
0	74
0	115
0	805
0	42
0	243
0	26
0	72
0	316
0	0
0	672
0	2
0	0
0	46
0	29
0	0
0	219
0	0
0	2
0	11
0	89
0	81
0	297
0	0
0	33
0	299
0	0
0	203
0	4
0	11
0	16
0	154
0	6
0	4
0	15
0	57
0	0
0	389
0	0
0	353
0	829
0	6
0	6
0	728
0	161
0	774
0	0
0	5179
0	0
0	0
0	340
0	889
0	2
0	1
0	307
0	1578
0	0
0	1
0	0
0	8
0	0
0	0
0	0
0	43
0	64
0	1
0	384
0	412
0	138
0	2
0	325
0	14
0	74
0	317
0	7415
0	441
0	65
0	14
0	41
0	638
0	2
0	1
0	0
0	0
0	0
0	27
0	5
0	598
0	679
0	27
0	940
0	0
0	2
0	126
0	3
0	687
0	171
0	0
0	1
0	277
0	0
0	24
0	0
0	23
0	82
0	6
0	2
0	951
0	53
0	390
0	220
0	0
0	56
0	0
0	207
0	32
0	59
0	882
0	14
0	10
0	1
0	200
0	1
0	246
0	20
0	1366
0	1
0	0
0	2
0	449
0	773
0	64
0	0
0	0
0	4
0	1031
0	90
0	0
0	48
0	151
0	52
0	2352
0	2074
0	25
0	3
0	67
0	0
0	0
0	0
0	263
0	75
0	287
0	4421
0	0
0	272
0	0
0	2826
0	23
0	55
0	62
0	0
0	25
0	10
0	565
0	505
0	225
0	0
0	0
0	345
0	313
0	49
0	2924
0	122
0	1
0	400
0	12
0	325
0	0
0	2
0	16
0	57
0	1
0	0
0	1075
0	37
0	2869
0	249
0	556
0	73
0	5
0	9
0	0
0	571
0	697
0	61
0	866
0	4
0	58
0	0
0	56
0	215
0	985
0	15
0	0
0	424
0	40
0	204
0	733
0	0
0	4
0	2
0	177
0	27
0	1
0	0
0	107
0	0
0	0
0	0
0	11
0	125
0	131
0	48
0	161
0	18
0	141
0	15
0	90
0	0
0	33
0	0
0	504
0	0
0	64
0	40
0	4
0	3
0	417
0	0
0	530
0	1
0	317
0	0
0	5
0	1313
0	23
0	7
0	0
0	1
0	17
0	115
0	14994
0	693
0	0
0	14
0	7
0	4
0	93
0	2
0	18
0	159
0	1
0	597
0	63
0	344
0	4
0	11
0	861
0	7861
0	2
0	0
0	283
0	318
0	56
0	7
0	0
0	2
0	10
0	7
0	1455
0	0
0	2498
0	19
0	723
0	10503
0	1814
0	2
0	447
0	46
0	0
0	9
0	211
0	509
0	0
0	0
0	1425
0	7
0	593
0	0
0	9
0	65
0	3
0	138
0	8
0	0
0	100
0	8
0	227
0	118
0	13
0	20
0	3
0	0
0	0
0	3
0	172
0	98
0	1
0	0
0	0
0	42
0	6
0	4
0	0
0	93
0	6
0	87
0	0
0	7
0	3
0	28
0	149
0	2
0	182
0	117
0	0
0	14
0	0
0	0
0	0
0	1
0	33
0	1
0	9
0	112
0	0
0	3
0	4
0	1623
0	431
0	502
0	154
0	169
0	349
0	0
0	2
0	0
0	2
0	3
0	447
0	57
0	135
0	360
0	2
0	0
0	783
0	0
0	15
0	42
0	33
0	13
0	1037
0	841
0	21
0	334
0	60
0	1
0	0
0	1524
0	0
0	4
0	14
0	2
0	379
0	2363
0	51
0	3624
0	0
0	115
0	405
0	0
0	334
0	2
0	0
0	13
0	3
0	304
0	0
0	2435
0	168
0	0
0	190
0	0
0	108
0	103
0	26
0	0
0	1
0	231
0	13
0	276
0	6
0	0
0	2339
0	0
0	0
0	1
0	2
0	143
0	0
0	396
0	69
0	0
0	0
0	39
0	215
0	0
0	16
0	0
0	5
0	471
0	5651
0	1
0	152
0	11
0	255
0	7
0	120
0	4
0	612
0	22
0	427
0	146
0	131
0	74
0	70
0	0
0	93
0	13
0	2
0	0
0	0
0	1
0	0
0	31
0	1501
0	4227
0	0
0	0
0	10
0	0
0	6
0	0
0	15
0	253
0	3
0	45
0	1847
0	24
0	38
0	1
0	712
0	683
0	0
0	0
0	1
0	2
0	318
0	3
0	1
0	21
0	256
0	1
0	9
0	0
0	1
0	33
0	1230
0	200
0	4074
0	3
0	12
0	308
0	3304
0	536
0	25
0	11
0	216
0	0
0	139
0	338
0	0
0	30
0	5126
0	182
0	1
0	148
0	50
0	104
0	214
0	44
0	373
0	1205
0	216
0	41
0	0
0	7
0	58
0	206
0	114
0	0
0	737
0	3
0	1
0	1
0	0
0	0
0	9
0	433
0	61
0	0
0	115
0	105
0	1
0	789
0	132
0	629
0	1819
0	23
0	44
0	1533
0	252
0	1
0	0
0	76
0	3932
0	29
0	48408
0	5
0	21
0	0
0	1501
0	250
0	120
0	5243
0	977
0	413
0	6
0	9
0	1
0	78
0	191
0	3462
0	57
0	0
0	1
0	362
0	61
0	9
0	0
0	38
0	23
0	1
0	106
0	0
0	0
0	34
0	96
0	62
0	353
0	0
0	0
0	3723
0	671
0	522
0	0
0	0
0	12
0	1423
0	42
0	7
0	1
0	27
0	2
0	0
0	2811
0	131
0	44
0	17
0	8
0	0
0	190
0	1
0	8
0	12
0	68
0	127
0	362
0	8
0	219
0	3772
0	0
0	0
0	3
0	44
0	0
0	256
0	39
0	19
0	72
0	49
0	0
0	96
0	0
0	351
0	0
0	9
0	977
0	0
0	625
0	103
0	258
0	317
0	12
0	0
0	0
0	36
0	239
0	886
0	656
0	3
0	30
0	2
0	35
0	0
0	37
0	1757
0	740
0	0
0	185
0	314
0	0
0	15
0	133
0	182
0	6
0	369
0	11
0	17
0	10
0	6
0	15
0	0
0	181
0	2
0	56
0	62
0	41
0	0
0	1
0	0
0	105
0	3
0	11
0	176
0	1358
0	0
0	0
0	323
0	704
0	1
0	0
0	250
0	14
0	53
0	48
0	454
0	158
0	257
0	2
0	54
0	0
0	29
0	182
0	3
0	374
0	26
0	41
0	134
0	80
0	17
0	5944
0	149
0	0
0	17
0	1
0	84
0	15
0	37
0	46
0	35
0	57
0	41
0	138
0	2
0	0
0	52
0	0
0	42
0	3
0	67
0	6
0	1830
0	2
0	1
0	3
0	2
0	0
0	184
0	18387
0	3
0	539
0	40
0	53
0	0
0	2
0	13
0	79
0	0
0	734
0	975
0	300
0	25
0	0
0	462
0	387
0	21
0	36
0	0
0	3
0	324
0	1267
0	19
0	9
0	3218
0	13
0	4
0	118
0	1
0	429
0	43
0	5033
0	1587
0	1
0	406
0	36
0	41
0	5
0	3
0	113
0	0
0	57
0	2
0	852
0	16
0	10
0	2
0	0
0	253
0	0
0	0
0	0
0	423
0	224
0	71
0	89
0	3
0	1
0	140
0	0
0	0
0	922
0	99
0	4
0	0
0	1
0	3
0	435
0	397
0	56
0	973
0	94
0	23
0	0
0	28
0	76
0	0
0	41
0	1
0	4
0	39
0	8267
0	6
0	2
0	15
0	12
0	52
0	959
0	0
0	20
0	14
0	2
0	0
0	233
0	0
0	1190
0	3991
0	0
0	0
0	9
0	3
0	0
0	156
0	94
0	6
0	496
0	0
0	20
0	0
0	71
0	0
0	417
0	146
0	0
0	768
0	65
0	0
0	1172
0	1110
0	1063
0	20
0	268
0	50
0	8
0	121
0	1267
0	0
0	654
0	119
0	0
0	0
0	7
0	0
0	127586
0	9
0	59
0	0
0	127
0	0
0	4327
0	0
0	0
0	0
0	23
0	23
0	4
0	26
0	112
0	0
0	584
0	1031
0	1788
0	1
0	115
0	2911
0	1
0	65
0	676
0	1
0	408
0	147
0	4
0	1647
0	2
0	40911
0	16
0	15
0	50
0	62
0	0
0	0
0	820
0	393
0	36
0	0
0	129
0	133
0	633
0	279
0	193
0	674
0	0
0	655
0	32
0	627
0	128
0	0
0	0
0	0
0	0
0	0
0	121
0	90
0	333
0	0
0	0
0	3
0	3
0	1
0	20
0	0
0	6
0	0
0	5
0	0
0	0
0	5
0	0
0	21
0	0
0	56
0	28
0	40
0	0
0	143
0	1100
0	72
0	290
0	546
0	1746
0	398
0	79
0	4
0	7
0	135
0	10
0	0
0	626
0	14
0	0
0	0
0	10222
0	475
0	0
0	98
0	0
0	1
0	519
0	325
0	33
0	1273
0	1
0	52
0	0
0	0
0	0
0	4654
0	1112
0	38
0	87
0	4
0	5
0	0
0	71
0	1167
0	0
0	0
0	0
0	55
0	3
0	1051
0	0
0	0
0	33
0	0
0	49
0	0
0	0
0	47
0	0
0	0
0	24
0	0
0	716
0	1071
0	0
0	423
0	24
0	1
0	152
0	831
0	2
0	2
0	150
0	0
0	24
0	392
0	2
0	2
0	3984
0	5
0	22
0	38
0	0
0	13
0	0
0	1
0	287
0	20
0	46
0	45
0	23
0	92
0	85
0	40
0	1
0	1864
0	4982
0	0
0	352
0	2
0	2226
0	293
0	46
0	45
0	591
0	0
0	63
0	160
0	45
0	0
0	395
0	188
0	72
0	0
0	1038
0	784
0	0
0	36
0	15
0	0
0	0
0	495
0	308
0	849
0	37
0	38
0	9
0	244
0	0
0	6
0	38
0	0
0	1248
0	948
0	0
0	0
0	237
0	26
0	8
0	21
0	0
0	236
0	230
0	0
0	393
0	4
0	0
0	0
0	9
0	573
0	16
0	2496
0	0
0	4476
0	1
0	0
0	7
0	81
0	1
0	1593
0	0
0	8
0	0
0	0
0	1822
0	516
0	211
0	107
0	69
0	159
0	168
0	184
0	696
0	1
0	104
0	50
0	57
0	14
0	0
0	21
0	0
0	22
0	34
0	2308
0	104
0	69
0	4
0	0
0	0
0	0
0	0
0	185
0	1
0	0
0	33
0	53
0	0
0	327
0	220
0	643
0	340
0	0
0	103
0	921
0	0
0	1936
0	0
0	113
0	0
0	0
0	102
0	15
0	1207
0	685
0	170
0	13
0	90
0	31
0	68
0	0
0	857
0	0
0	20
0	36
0	3
0	100
0	0
0	2
0	2
0	118
0	4
0	49
0	667
0	177
0	5
0	11
0	0
0	0
0	0
0	0
0	74
0	1
0	3
0	2670
0	25
0	2
0	28
0	292
0	9
0	157
0	29
0	10
0	0
0	119
0	506
0	0
0	230
0	2736
0	35
0	45
0	419
0	1576
0	636
0	0
0	1
0	3520
0	267
0	28
0	2
0	287
0	7
0	1
0	0
0	89
0	157
0	0
0	1731
0	4
0	264
0	84
0	7
0	41
0	1071
0	0
0	557
0	1
0	5
0	1
0	493
0	1
0	14
0	22
0	2
0	1363
0	125
0	6576
0	44
0	1
0	4
0	18
0	463
0	85
0	683
0	614
0	0
0	91
0	10
0	3063
0	83
0	471
0	25
0	28
0	0
0	1
0	84
0	240
0	190
0	74
0	44
0	50
0	46
0	239
0	3
0	9
0	6204
0	2
0	2
0	95
0	191
0	1590
0	0
0	38
0	24
0	0
0	1581
0	18
0	1
0	31
0	267
0	88
0	1560
0	45
0	0
0	1
0	58
0	0
0	639
0	632
0	5
0	126
0	153
0	781
0	0
0	4593
0	58
0	0
0	90
0	303
0	3
0	561
0	248
0	39
0	222
0	5
0	139
0	42
0	514
0	470
0	1198
0	131
0	0
0	310
0	115
0	1
0	1
0	2
0	45
0	109
0	924
0	2
0	0
0	50
0	1324
0	3631
0	1
0	361
0	0
0	44
0	1
0	0
0	2
0	415
0	0
0	12
0	1846
0	3
0	7
0	1939
0	17
0	1
0	0
0	363
0	39
0	48
0	79
0	3716
0	4
0	0
0	11
0	107
0	1
0	3
0	5
0	2816
0	199
0	0
0	816
0	0
0	34
0	71
0	322
0	67
0	2
0	2
0	123
0	27
0	32
0	17
0	334
0	377
0	2458
0	4
0	708
0	0
0	745
0	16
0	0
0	68
0	222
0	186
0	34
0	7
0	116
0	3
0	0
0	365
0	1
0	0
0	13
0	886
0	0
0	0
0	0
0	0
0	31
0	4
0	4
0	241
0	73
0	0
0	267
0	2
0	68
0	13
0	3
0	9
0	48
0	1
0	3
0	0
0	862
0	0
0	1877
0	16
0	0
0	0
0	64
0	0
0	0
0	3
0	0
0	0
0	91
0	11
0	28
0	0
0	302
0	4
0	103
0	2
0	202
0	5
0	3902
0	7
0	56
0	0
0	1077
0	119
0	496
0	1419
0	178
0	0
0	89
0	0
0	123
0	0
0	0
0	338
0	1
0	98
0	212
0	2
0	0
0	3
0	362
0	2
0	0
0	0
0	745
0	192
0	70
0	114
0	3097
0	0
0	233
0	0
0	48
0	0
0	0
0	3350
0	26
0	0
0	353
0	253
0	104
0	8
0	183
0	35
0	10
0	0
0	62
0	2150
0	0
0	0
0	189
0	2585
0	0
0	58
0	5
0	310
0	169
0	3
0	0
0	0
0	376
0	0
0	50
0	59
0	50
0	0
0	2049
0	1
0	116
0	190
0	625
0	37
0	48
0	44
0	609
0	5
0	788
0	12668
0	68
0	0
0	0
0	9
0	2
0	0
0	22
0	2
0	607
0	0
0	111
0	1
0	46
0	4
0	121
0	95
0	42
0	61
0	87
0	3953
0	4
0	13
0	2
0	0
0	173
0	113
0	0
0	2
0	153
0	466
0	1
0	4533
0	17
0	0
0	3952
0	0
0	0
0	18
0	1943
0	23
0	906
0	103
0	2
0	561
0	5
0	21
0	0
0	53
0	1
0	63
0	0
0	0
0	89
0	2
0	2225
0	0
0	19
0	418
0	62
0	0
0	0
0	1
0	0
0	488
0	0
0	359
0	272
0	473
0	306
0	26
0	0
0	83
0	103
0	310
0	108
0	0
0	0
0	0
0	746
0	0
0	161
0	245
0	0
0	60
0	1
0	0
0	16
0	34
0	4539
0	0
0	0
0	95
0	334
0	5
0	10
0	1251
0	13
0	1100
0	4
0	6
0	0
0	452
0	3
0	240
0	83
0	0
0	9
0	31
0	0
0	480
0	1
0	79
0	5
0	0
0	0
0	800
0	20
0	73
0	0
0	139
0	131
0	31
0	93
0	49
0	0
0	2
0	83
0	0
0	3
0	10501
0	20
0	0
0	65
0	201
0	301
0	60
0	3075
0	0
0	0
0	306
0	4
0	0
0	0
0	190
0	1081
0	60
0	4
0	2
0	0
0	22
0	57
0	18
0	7
0	1
0	3982
0	317
0	36
0	1
0	638
0	0
0	0
0	0
0	0
0	4
0	0
0	2
0	1
0	3
0	2
0	22
0	205
0	0
0	423
0	133
0	846
0	0
0	11
0	0
0	2235
0	18
0	0
0	0
0	6049
0	19
0	4
0	807
0	4
0	90
0	27
0	55
0	6
0	14
0	0
0	456
0	6
0	124
0	380
0	57
0	0
0	45
0	582
0	0
0	401
0	8
0	0
0	0
0	0
0	0
0	0
0	22
0	147
0	1
0	1
0	10
0	726
0	10
0	32
0	616
0	729
0	1212
0	34
0	282
0	16
0	606
0	44
0	0
0	187
0	2
0	56
0	55
0	6
0	388
0	488
0	25
0	483
0	42
0	800
0	75
0	46
0	0
0	7
0	49
0	0
0	998
0	0
0	172
0	85
0	12
0	316
0	17
0	0
0	3
0	1
0	20
0	0
0	5
0	1
0	22
0	62
0	1
0	190
0	5
0	174
0	108
0	171
0	0
0	0
0	94
0	179
0	0
0	0
0	935
0	306
0	42
0	0
0	59
0	369
0	2140
0	644
0	0
0	0
0	34
0	4
0	360
0	177
0	0
0	420
0	0
0	102
0	0
0	0
0	37
0	0
0	1
0	21
0	0
0	466
0	272
0	0
0	0
0	1
0	1
0	16
0	0
0	263
0	1888
0	1
0	1
0	0
0	333
0	0
0	172
0	107
0	1100
0	1
0	82
0	602
0	1113
0	11
0	137
0	0
0	0
0	1
0	139
0	128
0	110
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	276
0	0
0	0
0	532
0	5
0	347
0	2
0	12
0	76
0	0
0	0
0	0
0	0
0	224
0	158
0	317
0	31
0	0
0	16
0	0
0	32
0	738
0	1
0	37
0	101
0	6
0	1
0	23
0	0
0	2
0	0
0	230
0	0
0	4
0	18
0	0
0	54
0	9159
0	49
0	1407
0	0
0	1
0	20
0	31
0	81
0	0
0	244
0	53
0	26
0	14
0	69
0	49
0	594
0	41
0	0
0	9
0	51
0	109
0	72
0	78
0	158
0	575
0	21
0	0
0	44
0	79
0	1
0	924
0	184
0	38
0	5080
0	84
0	17
0	17
0	133
0	2
0	0
0	0
0	0
0	0
0	31
0	1
0	243
0	182
0	5
0	9
0	191
0	193
0	352
0	373
0	107
0	70
0	5
0	0
0	0
0	164
0	14
0	0
0	47
0	48
0	391
0	46
0	0
0	15
0	6
0	156
0	46
0	813
0	68
0	59
0	31
0	2
0	0
0	10
0	90
0	25
0	344
0	166
0	50
0	0
0	0
0	0
0	2
0	1
0	83
0	85
0	0
0	121
0	12
0	13
0	0
0	0
0	0
0	7
0	143
0	32
0	3
0	0
0	2
0	27
0	0
0	77
0	193
0	564
0	20
0	16
0	0
0	0
0	6
0	154
0	0
0	492
0	0
0	6
0	26
0	12
0	109
0	39
0	0
0	1
0	2
0	177
0	0
0	1
0	78
0	6
0	120
0	4
0	51
0	14
0	126
0	452
0	159
0	15
0	0
0	3
0	1
0	45
0	519
0	0
0	0
0	0
0	132
0	17
0	3
0	174
0	327
0	0
0	133
0	0
0	63
0	61
0	716
0	59
0	422
0	0
0	6
0	696
0	513
0	770
0	1
0	230
0	47
0	32
0	0
0	185
0	14
0	192
0	681
0	0
0	0
0	646
0	0
0	135
0	1
0	57
0	412
0	108
0	4
0	333
0	0
0	148
0	30
0	0
0	0
0	114
0	0
0	1912
0	26
0	2180
0	3449
0	24
0	0
0	39
0	0
0	0
0	37
0	35
0	45
0	0
0	8
0	2
0	632
0	8
0	24
0	141
0	22
0	4
0	104
0	2
0	49
0	0
0	0
0	1
0	118
0	8
0	2
0	1
0	186
0	1
0	584
0	0
0	924
0	874
0	190
0	0
0	401
0	0
0	583
0	6
0	17
0	213
0	442
0	295
0	4763
0	1
0	6
0	485
0	1
0	438
0	1584
0	82
0	2078
0	0
